species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Common sharks,1998,EY/SE,EY/SE200,24,24,194.72500478381812,194.066799933155,-0.6582048506631111,38.649579635506,137.20767336812773,307.5650624688413,4146.138042001673,2832.8171797761133,5642.538119726176
Common sharks,1998,EY/SE,EY/SE300500,8,6,35.76936286423644,35.95739187418184,0.18802900994539584,9.018750467481247,18.08214067247007,51.95039507511024,4146.138042001673,2832.8171797761133,5642.538119726176
Common sharks,1998,WGOA,WG0,64,29,262.791642144787,262.1913931042256,-0.6002490405613798,47.31071040146395,185.84050507295598,376.7140271731073,415.26115653151413,297.1128114289855,601.9954748880159
Common sharks,1998,WGOA,WG100,50,42,140.41336305005436,140.12207386682925,-0.29128918322510344,20.925399002423493,108.91357958752513,194.98628512838727,415.26115653151413,297.1128114289855,601.9954748880159
Common sharks,1998,WGOA,WG200,8,4,9.295021159591402,9.247015614164994,-0.04800554542640789,3.5565509417521466,2.3587267685043507,16.379969463625184,415.26115653151413,297.1128114289855,601.9954748880159
Common sharks,1998,WGOA,WG300500,5,1,3.7217577990015513,3.7006739462943146,-0.021083852707236783,3.310542083684562,0,13.915193122896207,415.26115653151413,297.1128114289855,601.9954748880159
Common sharks,1998,WY,WY0,19,20,7276.289043660601,7275.648408866996,-0.6406347936053862,581.3515121532428,6041.530994594914,8311.116374631158,15505.367435837095,12355.926927440856,19010.307663657928
Common sharks,1998,WY,WY100,39,47,7406.154016736938,7401.364853937142,-4.789162799796031,853.950452408784,5793.197648007797,9158.716996698062,15505.367435837095,12355.926927440856,19010.307663657928
Common sharks,1998,WY,WY200,11,16,789.3144076485597,795.507903488614,6.193495840054311,211.00167857173412,504.6762722595287,1496.599553289044,15505.367435837095,12355.926927440856,19010.307663657928
Common sharks,1998,WY,WY300500,3,3,32.84561403508772,32.846269544344004,6.555092562834375e-4,7.6976143570626085,16.52201257861635,43.874739039665975,15505.367435837095,12355.926927440856,19010.307663657928
Common sharks,1999,AI,AI0,25,1,26.231248005372834,27.589505881883987,1.3582578765111535,26.243986665740266,0,131.68476494525765,47.236046407207866,5.9247490335554875,182.48073087151323
Common sharks,1999,AI,AI100,43,5,15.236677368733066,15.4657354335775,0.22905806484443403,6.347067934308661,5.9247490335554875,30.20379255507091,47.236046407207866,5.9247490335554875,182.48073087151323
Common sharks,1999,AI,AI200,15,1,4.0401269106492075,4.180805091746382,0.1406781810971749,3.894881843778042,0,20.59217337118468,47.236046407207866,5.9247490335554875,182.48073087151323
Common sharks,1999,AI,AI300500,8,0,0,0,0,0,0,0,47.236046407207866,5.9247490335554875,182.48073087151323
Common sharks,1999,BS,BS0,3,2,10496.469328993491,10575.074168860256,78.60483986676445,4573.5833304491025,0,16954.778463476072,10601.73975988507,0,17039.334019031627
Common sharks,1999,BS,BS100,1,0,0,0,0,0,0,0,10601.73975988507,0,17039.334019031627
Common sharks,1999,BS,BS200400,3,1,26.965868304540994,26.66559102481417,-0.3002772797268243,22.629574240244846,0,84.55555555555557,10601.73975988507,0,17039.334019031627
Common sharks,1999,BS,BS400600,1,1,130.02877697841728,0,0,0,0,0,10601.73975988507,0,17039.334019031627
Common sharks,1999,CGOA,CG0,123,67,1398.2530574786606,1389.0050400696032,-9.248017409057411,295.6828817137932,959.4187676836129,2233.651994880285,3649.797793875673,2733.908565964779,5068.152308861628
Common sharks,1999,CGOA,CG100,181,114,1789.3932887926153,1788.5584361058438,-0.8348526867714554,204.75417597350605,1414.0475915366806,2235.5016573267567,3649.797793875673,2733.908565964779,5068.152308861628
Common sharks,1999,CGOA,CG200,76,54,473.0511133373293,472.23431770022603,-0.8167956371032687,60.57489158002601,360.4422067444855,598.9986566545862,3649.797793875673,2733.908565964779,5068.152308861628
Common sharks,1999,CGOA,CG300500,9,0,0,0,0,0,0,0,3649.797793875673,2733.908565964779,5068.152308861628
Common sharks,1999,EY/SE,EY/SE0,18,16,1238.9750877329325,1249.147000743777,10.171913010844492,314.8538413204379,690.1021853321793,1935.8308810643473,2636.8650290949236,1617.652160124695,4052.052496783999
Common sharks,1999,EY/SE,EY/SE100,69,64,1202.8856321186033,1202.681107444132,-0.20452467447125855,234.11135615575378,818.6730621968807,1777.8137441496608,2636.8650290949236,1617.652160124695,4052.052496783999
Common sharks,1999,EY/SE,EY/SE200,23,21,161.87762556683066,163.15910792168634,1.281482354855683,42.924167098709965,101.25703493532387,293.00434034866595,2636.8650290949236,1617.652160124695,4052.052496783999
Common sharks,1999,EY/SE,EY/SE300500,9,5,22.021941938027815,21.877812985328138,-0.14412895269967763,9.244987682191438,7.619877660311244,45.40353122132488,2636.8650290949236,1617.652160124695,4052.052496783999
